;deployment;rev;num_files;first_file_date;last_file_date;num_days;Setup.date;Revision.date;Functioning.days;Timestamp_Issues;favourite;Comments
673;Rulm009_09;Rev13;7;8/9/22 10:53;14/9/22 10:14;5.973032407;8/9/22;14/9/22;6;NA;NA;
674;Rulm012_12;Rev13;36;8/9/22 11:14;14/9/22 10:24;5.965300926;8/9/22;14/9/22;6;NA;NA;
675;Rulm013_13;Rev13;365;9/9/22 8:25;14/9/22 10:30;5.086851852;8/9/22;14/9/22;6;NA;NA;
676;Rulm014_14;Rev13;75;8/9/22 11:25;14/9/22 10:32;5.962916667;8/9/22;14/9/22;6;NA;NA;
677;Rulm015_15;Rev13;73;8/9/22 12:26;14/9/22 10:53;5.934814815;8/9/22;14/9/22;6;NA;NA;
678;Rulm016_16;Rev13;475;9/9/22 0:26;12/9/22 2:10;3.072013889;8/9/22;14/9/22;6;TRUE;NA;
679;Rulm017_17;Rev13;33;8/9/22 11:56;14/9/22 10:59;5.960717593;8/9/22;14/9/22;6;NA;NA;
680;Rulm018_18;Rev13;372;8/9/22 12:35;14/9/22 11:56;5.973148148;8/9/22;14/9/22;6;NA;NA;
681;Rulm019_34;Rev13;2;12/9/22 7:37;14/9/22 11:59;2.182013889;8/9/22;14/9/22;6;NA;NA;
682;Rulm022_22;Rev13;80;8/9/22 12:55;14/9/22 12:05;5.965185185;8/9/22;14/9/22;6;NA;NA;
683;Rulm026_26;Rev13;421;8/9/22 13:25;14/9/22 11:48;5.932569444;8/9/22;14/9/22;6;NA;NA;
684;Rulm027_27;Rev13;43;8/9/22 13:18;14/9/22 11:44;5.935347222;8/9/22;14/9/22;6;NA;NA;
685;Rulm032_06;Rev13;71;8/9/22 9:52;14/9/22 8:52;5.958425926;8/9/22;14/9/22;6;NA;NA;
686;Rulm036_10;Rev13;65;8/9/22 11:02;14/9/22 10:23;5.972592593;8/9/22;14/9/22;6;NA;NA;
687;Rulm043_23;Rev13;61;8/9/22 17:36;14/9/22 11:33;5.747314815;8/9/22;14/9/22;6;NA;NA;
688;Rulm044_24;Rev13;439;8/9/22 13:08;9/9/22 12:51;0.988055556;8/9/22;14/9/22;6;NA;NA;
689;Rulm045_19;Rev13;130;8/9/22 12:28;14/9/22 11:54;5.975787037;8/9/22;14/9/22;6;NA;NA;
690;Rulm046_20;Rev13;368;8/9/22 12:54;14/9/22 12:03;5.96462963;8/9/22;14/9/22;6;NA;NA;
691;Rulm047_21;Rev13;33;8/9/22 12:37;14/9/22 11:57;5.972152778;8/9/22;14/9/22;6;NA;NA;
692;Rulm048_25;Rev13;149;16/1/20 0:47;16/1/20 2:52;0.086759259;8/9/22;14/9/22;6;TRUE;NA;
693;Rulm001_01;Rev14;131;14/9/22 8:41;22/9/22 9:22;8.028587963;14/9/22;22/9/22;8;NA;NA;
694;Rulm002_02;Rev14;181;14/9/22 8:45;22/9/22 9:27;8.029097222;14/9/22;22/9/22;8;NA;NA;
695;Rulm003_03;Rev14;339;14/9/22 8:45;22/9/22 9:27;8.029467593;14/9/22;22/9/22;8;NA;NA;
696;Rulm004_04;Rev14;78;14/9/22 8:51;21/9/22 14:00;7.214884259;14/9/22;22/9/22;8;NA;NA;
697;Rulm005_05;Rev14;25;14/9/22 8:52;21/9/22 15:15;7.266111111;14/9/22;22/9/22;8;NA;NA;
698;Rulm008_08;Rev14;85;14/9/22 10:19;22/9/22 10:01;7.987777778;14/9/22;22/9/22;8;NA;NA;
699;Rulm009_09;Rev14;29;14/9/22 14:32;22/9/22 9:58;7.810277778;14/9/22;22/9/22;8;NA;NA;
700;Rulm012_12;Rev14;117;14/9/22 10:25;22/9/22 10:13;7.991365741;14/9/22;22/9/22;8;NA;NA;
701;Rulm013_13;Rev14;138;14/9/22 10:32;22/9/22 10:18;7.990231481;14/9/22;22/9/22;8;NA;NA;
702;Rulm014_14;Rev14;548;14/9/22 10:34;17/9/22 10:32;2.999259259;14/9/22;22/9/22;8;NA;NA;
703;Rulm015_15;Rev14;241;14/9/22 10:54;22/9/22 10:52;7.999166667;14/9/22;22/9/22;8;NA;NA;
704;Rulm016_16;Rev14;205;14/9/22 22:56;22/9/22 22:54;7.998541667;14/9/22;22/9/22;8;NA;NA;
705;Rulm017_17;Rev14;174;14/9/22 11:03;22/9/22 10:58;7.996666667;14/9/22;22/9/22;8;NA;NA;
706;Rulm019_34;Rev14;11;14/9/22 12:01;22/9/22 14:34;8.106851852;14/9/22;22/9/22;8;NA;NA;
707;Rulm026_26;Rev14;182;14/9/22 11:49;22/9/22 14:25;8.108634259;14/9/22;22/9/22;8;NA;NA;
708;Rulm027_27;Rev14;170;14/9/22 11:47;22/9/22 14:28;8.112222222;14/9/22;22/9/22;8;NA;NA;
709;Rulm032_06;Rev14;36;14/9/22 8:53;22/9/22 9:32;8.027175926;14/9/22;22/9/22;8;NA;NA;
710;Rulm036_10;Rev14;402;14/9/22 10:25;17/9/22 16:32;3.254884259;14/9/22;22/9/22;8;NA;NA;
711;Rulm043_23;Rev14;42;14/9/22 16:07;22/9/22 14:20;7.925648148;14/9/22;22/9/22;8;NA;NA;
712;Rulm044_24;Rev14;482;14/9/22 11:37;22/9/22 13:56;8.097083333;14/9/22;22/9/22;8;NA;NA;
713;Rulm045_19;Rev14;271;14/9/22 11:55;22/9/22 14:32;8.109074074;14/9/22;22/9/22;8;NA;NA;
714;Rulm047_21;Rev14;108;14/9/22 11:59;22/9/22 14:33;8.1075;14/9/22;22/9/22;8;NA;NA;
715;Rulm048_25;Rev14;577;21/1/20 23:08;29/1/20 2:36;7.144791667;14/9/22;22/9/22;8;TRUE;NA;
716;Rulm001_01;Rev15;15;22/9/22 9:23;28/9/22 12:10;6.115972222;22/9/22;28/9/22;6;NA;NA;
717;Rulm003_03;Rev15;547;22/9/22 9:28;27/9/22 16:04;5.274907407;22/9/22;28/9/22;6;NA;NA;Carrillo de pilas fuera
718;Rulm004_04;Rev15;50;22/9/22 9:32;28/9/22 12:19;6.116203704;22/9/22;28/9/22;6;NA;NA;
719;Rulm005_05;Rev15;16;22/9/22 9:36;28/9/22 12:22;6.115717593;22/9/22;28/9/22;6;NA;NA;
720;Rulm019_34;Rev15;7;22/9/22 14:36;28/9/22 13:44;5.963703704;22/9/22;28/9/22;6;NA;NA;
721;Rulm026_26;Rev15;214;22/9/22 14:35;28/9/22 13:36;5.95900463;22/9/22;28/9/22;6;NA;NA;
722;Rulm032_06;Rev15;111;22/9/22 9:33;28/9/22 12:21;6.116666667;22/9/22;28/9/22;6;NA;NA;
723;Rulm045_19;Rev15;106;22/9/22 14:32;28/9/22 13:33;5.958888889;22/9/22;28/9/22;6;NA;NA;
724;Rulm001_01;Rev16;264;28/9/22 18:22;5/10/22 13:09;6.782777778;28/9/22;5/10/22;7;NA;NA;
725;Rulm002_02;Rev16;354;28/9/22 12:18;5/10/22 17:32;7.218310185;28/9/22;6/10/22;7;NA;NA;
726;Rulm004_04;Rev16;484;28/9/22 12:21;5/10/22 17:44;7.224351852;28/9/22;7/10/22;7;NA;NA;
727;Rulm005_05;Rev16;162;28/9/22 12:24;5/10/22 17:47;7.224513889;28/9/22;8/10/22;7;NA;NA;
728;Rulm032_06;Rev16;90;28/9/22 12:22;5/10/22 17:49;7.226712963;28/9/22;9/10/22;7;NA;NA;
729;Sasp007_60;Rev11;6;24/8/22 12:13;27/8/22 12:20;3.004351852;24/8/22;31/8/22;7;NA;NA;NA
730;Sasp007_60;Rev12;3;31/8/22 11:00;8/9/22 12:05;8.044768519;31/8/22;8/9/22;8;NA;NA;NA
731;Sasp007_60;Rev13;9;8/9/22 12:21;14/9/22 12:13;5.994560185;8/9/22;14/9/22;6;NA;NA;NA
732;Sasp007_11;Rev14;24;14/9/22 12:14;22/9/22 12:46;8.021805556;14/9/22;22/9/22;8;NA;NA;NA
733;Sasp003_13;Rev15;340;22/9/22 12:27;22/9/22 16:00;0.148125;22/9/22;28/9/22;6;NA;NA;NA
734;Sasp004_14;Rev15;457;22/9/22 12:28;28/9/22 10:52;5.932962963;22/9/22;28/9/22;6;NA;NA;NA
735;Sasp007_11;Rev15;276;22/9/22 12:47;28/9/22 13:25;6.026643519;22/9/22;28/9/22;6;NA;NA;NA
736;Sasp008_07;Rev15;420;22/9/22 12:07;23/9/22 12:57;1.034907407;22/9/22;28/9/22;6;NA;NA;NA
737;Sasp009_10;Rev15;505;22/9/22 12:20;24/9/22 17:07;2.199560185;22/9/22;28/9/22;6;NA;NA;NA
738;Sasp010_12;Rev15;525;22/9/22 12:17;23/9/22 17:18;1.208773148;22/9/22;28/9/22;6;NA;NA;NA
739;Sasp011_15;Rev15;448;22/9/22 13:12;24/9/22 15:06;2.079189815;22/9/22;28/9/22;6;NA;NA;NA
740;Sasp012_17;Rev15;394;22/9/22 13:27;23/9/22 13:01;0.981828704;22/9/22;28/9/22;6;NA;NA;NA
741;Sasp013_18;Rev15;422;22/9/22 13:30;23/9/22 16:02;1.10587963;22/9/22;28/9/22;6;NA;NA;NA
742;Sasp014_20;Rev15;435;22/9/22 13:26;23/9/22 14:29;1.043587963;22/9/22;28/9/22;6;NA;NA;NA
743;Sasp003_13;Rev16;320;28/9/22 10:55;28/9/22 14:11;0.136157407;28/9/22;5/10/22;7;NA;NA;NA
744;Sasp004_14;Rev16;406;28/9/22 10:53;5/10/22 19:01;7.338888889;28/9/22;5/10/22;7;NA;NA;NA
745;Sasp007_11;Rev16;247;28/9/22 13:49;6/10/22 8:25;7.774884259;28/9/22;5/10/22;7;NA;NA;NA
746;Sasp008_07;Rev16;328;28/9/22 10:57;28/9/22 15:20;0.182569444;28/9/22;5/10/22;7;NA;NA;NA
747;Sasp009_10;Rev16;212;28/9/22 11:09;28/9/22 13:43;0.10712963;28/9/22;5/10/22;7;NA;NA;NA
748;Sasp010_12;Rev16;418;28/9/22 12:03;1/10/22 16:57;3.203958333;28/9/22;5/10/22;7;NA;NA;NA
749;Sasp011_15;Rev16;409;28/9/22 13:29;28/9/22 18:40;0.216180556;28/9/22;5/10/22;7;NA;NA;NA
750;Sasp012_17;Rev16;273;28/9/22 13:28;28/9/22 16:02;0.107060185;28/9/22;5/10/22;7;NA;NA;NA
751;Sasp013_18;Rev16;336;28/9/22 13:31;28/9/22 17:24;0.161805556;28/9/22;5/10/22;7;NA;NA;NA
752;Sasp014_20;Rev16;332;28/9/22 13:29;28/9/22 16:37;0.130763889;28/9/22;5/10/22;7;NA;NA;NA
753;Sasp003_13;Rev17;435;5/10/22 19:05;6/10/22 18:37;0.980416667;5/10/22;20/10/22;15;NA;NA;NA
754;Sasp004_14;Rev17;99;6/10/22 12:31;20/10/22 10:15;13.90576389;5/10/22;20/10/22;15;NA;NA;NA
755;Sasp007_11;Rev17;31;6/10/22 8:26;20/10/22 10:32;14.08759259;5/10/22;20/10/22;15;NA;NA;NA
756;Sasp008_07;Rev17;478;5/10/22 18:54;8/10/22 17:18;2.933171296;5/10/22;20/10/22;15;NA;NA;NA
757;Sasp009_10;Rev17;364;5/10/22 19:05;6/10/22 16:22;0.886736111;5/10/22;20/10/22;15;NA;NA;NA
758;Sasp010_12;Rev17;126;5/10/22 19:01;20/10/22 10:14;14.63421296;5/10/22;20/10/22;15;NA;NA;NA
759;Sasp011_15;Rev17;510;6/10/22 11:08;14/10/22 12:14;8.045902778;5/10/22;20/10/22;15;NA;NA;NA
760;Sasp012_17;Rev17;450;6/10/22 11:59;8/10/22 17:37;2.234259259;5/10/22;20/10/22;15;NA;NA;NA
761;Sasp013_18;Rev17;186;6/10/22 11:31;9/10/22 14:49;3.137824074;5/10/22;20/10/22;15;NA;NA;NA
762;Sasp014_20;Rev17;492;6/10/22 8:34;9/10/22 15:56;3.307384259;5/10/22;20/10/22;15;NA;NA;NA
763;Sasp001_21;Rev18;8;20/10/22 11:27;27/10/22 13:21;7.079050926;20/10/22;27/10/22;7;NA;NA;NA
764;Sasp003_13;Rev18;428;20/10/22 11:18;22/10/22 17:08;2.242685185;20/10/22;27/10/22;7;NA;NA;NA
765;Sasp004_14;Rev18;15;20/10/22 11:16;27/10/22 13:26;7.090115741;20/10/22;27/10/22;7;NA;NA;NA
766;Sasp007_11;Rev18;11;20/10/22 11:34;27/10/22 13:41;7.08775463;20/10/22;27/10/22;7;NA;NA;NA
767;Sasp008_07;Rev18;479;20/10/22 11:05;23/10/22 18:02;3.289560185;20/10/22;27/10/22;7;NA;NA;NA
768;Sasp009_10;Rev18;48;20/10/22 11:24;27/10/22 13:43;7.096018519;20/10/22;27/10/22;7;NA;NA;NA
769;Sasp010_12;Rev18;63;20/10/22 11:16;27/10/22 13:27;7.09162037;20/10/22;27/10/22;7;NA;NA;NA
770;Sasp011_15;Rev18;227;20/10/22 11:38;27/10/22 1:43;6.586435185;20/10/22;27/10/22;7;NA;NA;NA
771;Sasp012_17;Rev18;384;20/10/22 11:42;27/10/22 13:18;7.066550926;20/10/22;27/10/22;7;NA;NA;NA
772;Sasp013_18;Rev18;435;20/10/22 11:47;27/10/22 13:46;7.08287037;20/10/22;27/10/22;7;NA;NA;NA
773;Sasp014_20;Rev18;113;21/10/22 12:54;27/10/22 13:46;6.035648148;20/10/22;27/10/22;7;NA;NA;NA
774;Sasp001_21;Rev19;121;27/10/22 13:25;3/11/22 11:41;6.969282407;27/10/22;3/11/22;7;NA;NA;NA
775;Sasp003_13;Rev19;249;27/10/22 13:28;27/10/22 16:08;0.111157407;27/10/22;3/11/22;7;NA;NA;NA
776;Sasp004_14;Rev19;56;27/10/22 13:27;3/11/22 11:45;6.970717593;27/10/22;3/11/22;7;NA;NA;NA
777;Sasp007_11;Rev19;141;27/10/22 13:43;3/11/22 14:34;7.077546296;27/10/22;3/11/22;7;NA;NA;NA
778;Sasp008_07;Rev19;313;27/10/22 13:29;27/10/22 17:29;0.166828704;27/10/22;3/11/22;7;NA;NA;NA
779;Sasp009_10;Rev19;60;27/10/22 13:44;3/11/22 12:05;6.972638889;27/10/22;3/11/22;7;NA;NA;NA
780;Sasp010_12;Rev19;131;27/10/22 13:29;3/11/22 11:48;6.971944444;27/10/22;3/11/22;7;NA;NA;NA
781;Sasp011_15;Rev19;361;27/10/22 13:58;3/11/22 14:39;7.06974537;27/10/22;3/11/22;7;NA;NA;NA
782;Sasp012_17;Rev19;298;27/10/22 13:46;27/10/22 18:23;0.192384259;27/10/22;3/11/22;7;TRUE;NA;NA
783;Sasp013_18;Rev19;176;27/10/22 13:47;27/10/22 16:31;0.113912037;27/10/22;3/11/22;7;NA;NA;NA
784;Sasp014_20;Rev19;240;27/10/22 13:46;3/11/22 14:55;7.089467593;27/10/22;3/11/22;7;NA;NA;NA
785;Sasp001_21;Rev20;7;4/11/22 10:03;9/11/22 15:36;5.231898148;3/11/22;9/11/22;6;NA;NA;NA
786;Sasp003_13;Rev20;453;3/11/22 11:48;6/11/22 17:40;3.244490741;3/11/22;9/11/22;6;NA;NA;NA
787;Sasp004_14;Rev20;10;5/11/22 14:54;9/11/22 15:40;4.031782407;3/11/22;9/11/22;6;NA;NA;NA
788;Sasp007_11;Rev20;168;3/11/22 14:37;9/11/22 13:48;5.966157407;3/11/22;9/11/22;6;NA;NA;NA
789;Sasp008_07;Rev20;412;3/11/22 11:49;9/11/22 12:59;6.048634259;3/11/22;9/11/22;6;NA;NA;NA
790;Sasp009_10;Rev20;70;3/11/22 12:06;8/11/22 18:03;5.248287037;3/11/22;9/11/22;6;NA;NA;NA
791;Sasp010_12;Rev20;517;3/11/22 11:49;9/11/22 15:41;6.161111111;3/11/22;9/11/22;6;NA;NA;NA
792;Sasp011_15;Rev20;371;3/11/22 14:51;9/11/22 13:51;5.958680556;3/11/22;9/11/22;6;NA;NA;NA
793;Sasp012_17;Rev20;1;9/11/22 13:51;9/11/22 13:51;0;3/11/22;9/11/22;6;NA;NA;NA
794;Sasp013_18;Rev20;350;4/11/22 14:39;6/11/22 0:05;1.392708333;3/11/22;9/11/22;6;NA;NA;NA
795;Sasp014_20;Rev20;124;4/11/22 12:58;9/11/22 13:50;5.035763889;3/11/22;9/11/22;6;NA;NA;NA
796;Sasp001_21;Rev21;4;15/11/22 13:59;15/11/22 15:29;0.062939815;9/11/22;15/11/22;6;NA;NA;NA
797;Sasp003_13;Rev21;485;9/11/22 17:02;13/11/22 12:04;3.792731481;9/11/22;15/11/22;6;TRUE;NA;NA
798;Sasp007_11;Rev21;144;9/11/22 13:50;15/11/22 15:18;6.061296296;9/11/22;15/11/22;6;NA;NA;NA
799;Sasp008_07;Rev21;364;9/11/22 17:16;15/11/22 12:59;5.821018519;9/11/22;15/11/22;6;NA;NA;NA
800;Sasp009_10;Rev21;349;9/11/22 15:59;15/11/22 15:52;5.995347222;9/11/22;15/11/22;6;NA;NA;NA
801;Sasp010_12;Rev21;433;9/11/22 15:46;11/11/22 12:17;1.855023148;9/11/22;15/11/22;6;NA;NA;NA
802;Sasp011_15;Rev21;19;9/11/22 15:41;15/11/22 15:32;5.993611111;9/11/22;15/11/22;6;TRUE;NA;NA
803;Sasp012_17;Rev21;438;9/11/22 13:52;15/11/22 15:03;6.049236111;9/11/22;15/11/22;6;NA;NA;NA
804;sasp013_18;Rev21;358;9/11/22 14:15;10/11/22 14:12;0.99837963;9/11/22;15/11/22;6;NA;NA;NA
805;Sasp014_20;Rev21;278;9/11/22 13:53;15/11/22 15:23;6.062615741;9/11/22;15/11/22;6;NA;NA;NA
806;Sasp001_21;Rev22;55;15/11/22 15:31;25/11/22 11:10;9.819212963;15/11/22;25/11/22;10;NA;NA;NA
807;Sasp003_13;Rev22;304;15/11/22 17:00;17/11/22 17:21;2.014907407;15/11/22;25/11/22;10;NA;NA;NA
808;Sasp004_14;Rev22;48;15/11/22 15:33;25/11/22 11:05;9.813912037;15/11/22;25/11/22;10;NA;NA;NA
809;Sasp007_11;Rev22;210;15/11/22 15:19;25/11/22 11:13;9.829166667;15/11/22;25/11/22;10;NA;NA;NA
810;Sasp008_07;Rev22;488;15/11/22 17:00;21/11/22 18:51;6.077013889;15/11/22;25/11/22;10;NA;NA;NA
811;Sasp009_10;Rev22;422;15/11/22 15:53;25/11/22 11:20;9.810208333;15/11/22;25/11/22;10;NA;NA;NA
812;Sasp010_12;Rev22;540;15/11/22 15:36;21/11/22 16:59;6.057939815;15/11/22;25/11/22;10;NA;NA;NA
813;Sasp011_15;Rev22;411;1/1/20 0:01;3/1/20 0:10;2.005856481;15/11/22;25/11/22;10;NA;NA;NA
814;Sasp012_17;Rev22;339;15/11/22 15:25;17/11/22 14:31;1.962847222;15/11/22;25/11/22;10;NA;NA;NA
815;Sasp013_18;Rev22;255;15/11/22 15:22;17/11/22 11:26;1.836319444;15/11/22;25/11/22;10;NA;NA;NA
816;Sasp014_20;Rev22;516;15/11/22 15:24;19/11/22 14:59;3.982384259;15/11/22;25/11/22;10;NA;NA;NA
817;Sasp001_21;Rev23;1;25/11/22 11:11;25/11/22 11:11;0;25/11/22;7/12/22;12;NA;NA;NA
818;Sasp004_14;Rev23;20;25/11/22 11:06;30/11/22 13:10;5.086273148;25/11/22;7/12/22;12;NA;NA;NA
819;Sasp008_07;Rev23;260;25/11/22 10:58;30/11/22 12:19;5.056087963;25/11/22;7/12/22;12;NA;NA;NA
820;Sasp010_12;Rev23;405;25/11/22 11:05;30/11/22 13:05;5.083680556;25/11/22;7/12/22;12;NA;NA;NA
821;Sasp007_11;Rev24;197;25/11/22 11:14;7/12/22 11:31;12.01157407;7/12/22;16/12/22;9;NA;NA;NA
822;Sasp009_10;Rev24;466;25/11/22 11:21;4/12/22 16:28;9.213287037;7/12/22;16/12/22;9;NA;NA;NA
823;Sasp011_15;Rev24;291;10/1/20 22:32;17/1/20 23:13;7.02849537;7/12/22;16/12/22;9;NA;NA;NA
824;Sasp012_17;Rev24;480;25/11/22 11:20;6/12/22 15:16;11.16384259;7/12/22;16/12/22;9;NA;NA;NA
825;Sasp013_18;Rev24;332;25/11/22 11:33;29/11/22 13:23;4.076759259;7/12/22;16/12/22;9;NA;NA;NA
826;Sasp007_11;Rev25;207;9/12/22 13:28;16/12/22 11:52;6.933287037;16/12/22;21/12/22;5;NA;NA;NA
827;Sasp009_10;Rev25;502;7/12/22 12:10;11/12/22 17:51;4.236921296;16/12/22;21/12/22;5;NA;NA;NA
828;Sasp011_15;Rev25;422;22/1/20 20:15;26/1/20 22:42;4.10224537;16/12/22;21/12/22;5;NA;NA;NA
829;Sasp012_17;Rev25;440;8/12/22 11:32;10/12/22 16:25;2.203773148;16/12/22;21/12/22;5;NA;NA;NA
830;Sasp013_18;Rev25;264;7/12/22 11:40;16/12/22 12:03;9.016342593;16/12/22;21/12/22;5;NA;NA;NA
831;Sasp007_11;Rev26;103;16/12/22 14:11;21/12/22 11:51;4.902847222;21/12/22;12/1/23;22;NA;NA;NA
832;Sasp009_10;Rev26;360;16/12/22 12:50;21/12/22 12:43;4.994953704;21/12/22;12/1/23;22;NA;NA;NA
833;Sasp011_15;Rev26;330;31/12/22 11:10;3/1/23 14:23;3.134097222;21/12/22;12/1/23;22;NA;NA;NA
834;Sasp013_18;Rev26;127;16/12/22 12:06;21/12/22 12:04;4.999097222;21/12/22;12/1/23;22;NA;NA;NA
835;Sasp007_11;Rev27;316;21/12/22 12:01;29/12/22 15:48;8.157615741;12/1/23;19/1/23;7;NA;NA;NA
836;Sasp009_10;Rev27;514;21/12/22 12:45;12/1/23 11:27;21.9462963;12/1/23;19/1/23;7;NA;NA;NA
837;Sasp011_15;Rev27;453;7/1/23 12:01;26/1/23 16:15;19.1768287;12/1/23;19/1/23;7;NA;NA;NA
838;Sasp013_18;Rev27;432;7/12/22 11:40;12/1/23 10:43;35.96037037;12/1/23;19/1/23;7;NA;NA;NA
839;Sasp007_11;Rev28;179;12/1/23 10:36;19/1/23 10:03;6.977037037;19/1/23;26/1/23;7;NA;NA;NA
840;Sasp009_10;Rev28;245;12/1/23 13:15;19/1/23 9:26;6.84099537;19/1/23;26/1/23;7;NA;NA;NA
841;Sasp011_15;Rev28;346;12/1/23 11:32;17/1/23 14:29;5.122939815;19/1/23;26/1/23;7;NA;NA;NA
842;Sasp007_11;Rev29;397;19/1/23 10:07;22/1/23 13:02;3.121898148;26/1/23;2/2/23;7;NA;NA;NA
843;Sasp009_10;Rev29;490;1/1/20 0:02;6/1/20 3:37;5.14974537;26/1/23;2/2/23;7;NA;NA;NA
844;Sasp011_15;Rev29;436;19/1/23 9:10;20/1/23 14:17;1.213217593;26/1/23;2/2/23;7;NA;NA;NA
845;Sasp007_11;Rev31;153;2/2/23 16:57;8/2/23 12:47;5.826157407;26/1/23;8/2/23;13;NA;NA;NA
846;Sasp009_10;Rev31;85;15/1/20 0:17;21/1/20 2:50;6.106481481;26/1/23;8/2/23;13;NA;NA;NA
847;Sasp011_15;Rev31;452;1/1/20 0:00;2/1/20 3:45;1.156527778;26/1/23;8/2/23;13;NA;NA;NA
848;Sasp007_11;Rev30;386;26/1/23 14:16;28/1/23 17:14;2.123958333;26/1/23;2/2/23;7;NA;NA;NA
849;Sasp009_10;Rev30;357;8/1/20 0:58;15/1/20 0:16;6.970509259;26/1/23;2/2/23;7;NA;NA;NA
850;Joxy001_35;Rev07;7;2/12/22 0:24;21/12/22 21:24;19.8749537;2/12/22;22/12/22;NA;TRUE;NA;
851;Joxy002_22;Rev07;63;2/12/22 12:35;22/12/22 9:44;19.88085648;2/12/22;22/12/22;NA;NA;NA;Tarjeta sin formatear, tiene 5 videos de Osyris, pongo datos del primer v’deo de Joxy
852;Joxy003_37;Rev07;206;2/12/21 12:51;22/12/21 9:49;19.87355324;2/12/22;22/12/22;NA;TRUE;NA;TI arreglado- estaba mal el a–o
853;Joxy004_32;Rev07;84;2/12/22 13:11;22/12/22 10:22;19.88261574;2/12/22;22/12/22;NA;NA;NA;
854;Joxy006_40;Rev07;1;2/12/22 14:52;2/12/22 14:52;0;2/12/22;22/12/22;NA;NA;NA;
855;Joxy007_09;Rev07;114;4/12/22 11:05;22/12/22 9:55;17.95152778;2/12/22;22/12/22;NA;NA;NA;
856;Joxy009_07;Rev07;88;2/12/22 11:40;22/12/22 10:58;19.97097222;2/12/22;22/12/22;NA;NA;NA;
857;Joxy011_44;Rev07;8;2/12/22 12:00;2/12/22 13:17;0.053657407;2/12/22;22/12/22;NA;NA;NA;
858;Joxy012_12;Rev07;98;2/12/22 10:43;22/12/22 10:52;20.00618056;2/12/22;22/12/22;NA;NA;NA;
859;Joxy014_02;Rev07;327;2/12/22 10:39;22/12/22 11:22;20.0299;2/12/22;22/12/22;NA;TRUE;NA;Fecha y hora bien configurada a partir del video 8
860;Joxy015_14;Rev07;335;2/12/22 11:06;22/12/22 10:43;19.984;2/12/22;22/12/22;NA;NA;NA;
861;Joxy016_16;Rev07;53;2/12/22 10:26;22/12/22 11:42;20.053125;2/12/22;22/12/22;NA;NA;NA;
862;Joxy017_50;Rev07;22;2/12/22 11:21;22/12/22 11:39;20.01261574;2/12/22;22/12/22;NA;NA;NA;
863;Joxy018_50;Rev07;10;2/12/22 11:15;22/12/22 11:35;20.01363426;2/12/22;22/12/22;NA;NA;NA;
864;Joxy019_49;Rev07;52;2/12/22 11:08;21/12/22 19:39;19.35506944;2/12/22;22/12/22;NA;NA;NA;
865;Joxy020_46;Rev07;8;2/12/22 11:03;6/12/22 14:35;4.147314815;2/12/22;22/12/22;NA;NA;NA;
866;Joxy021_45;Rev07;37;2/12/22 11:32;22/12/22 11:04;19.98108796;2/12/22;22/12/22;NA;NA;NA;
867;Joxy022_21;Rev07;28;2/12/22 23:47;22/12/22 23:10;19.97435185;2/12/22;22/12/22;NA;TRUE;NA;
868;Joxy023_38;Rev07;68;2/12/22 12:36;22/12/22 9:35;19.87423611;2/12/22;22/12/22;NA;NA;NA;
869;Joxy024_42;Rev07;49;2/12/22 14:37;21/12/22 19:02;19.18386574;2/12/22;22/12/22;NA;NA;NA;
870;Joxy025_41;Rev07;38;2/12/22 15:02;22/12/22 10:16;19.80138889;2/12/22;22/12/22;NA;NA;NA;
871;Joxy026_31;Rev07;21;2/12/22 15:10;22/12/22 10:11;19.79212963;2/12/22;22/12/22;NA;NA;NA;
872;Joxy027_25;Rev07;39;2/12/22 15:15;22/12/22 10:05;19.78479167;2/12/22;22/12/22;NA;NA;NA;
873;Joxy028_26;Rev07;62;2/12/22 15:25;22/12/22 11:47;19.84891204;2/12/22;22/12/22;NA;NA;NA;
874;Joxy029_28;Rev07;5;2/12/22 15:37;6/12/22 16:04;4.01875;2/12/22;22/12/22;NA;NA;NA;en Last video pongo fecha del penœltimo pq se qued— sin pilas y el œltimo tiene TI pero es el de despedida
875;Joxy001_35;Rev08;6;1/1/18 0:00;2/1/18 9:03;1.377523148;22/12/22;13/1/23;NA;TRUE;NA;
876;Joxy002_22;Rev08;19;22/12/22 9:46;30/12/22 17:41;8.330069444;22/12/22;13/1/23;NA;NA;NA;
877;Joxy003_37;Rev08;25;22/12/21 9:51;13/1/22 11:07;22.05314815;22/12/22;13/1/23;NA;NA;NA;
878;Joxy004_32;Rev08;64;22/12/22 10:24;13/1/23 11:25;22.04236111;22/12/22;13/1/23;NA;NA;NA;
879;joxy006_40;rev_08;0;;;0;22/12/22;13/1/23;NA;NA;NA;Tarjeta vac’a
880;Joxy007_09;Rev08;29;22/12/22 9:57;13/1/23 11:10;22.05069444;22/12/22;13/1/23;NA;NA;NA;
881;Joxy009_07;Rev08;39;22/12/22 10:59;13/1/23 11:40;22.02828704;22/12/22;13/1/23;NA;NA;NA;
882;joxy011_44;rev_08;0;;;0;22/12/22;13/1/23;NA;NA;NA;Tarjeta vac’a
883;Joxy012_12;Rev08;48;22/12/22 10:53;13/1/23 11:36;22.02972222;22/12/22;13/1/23;NA;NA;NA;
