"","X.1","X","Path","filemodifydate","duration","fileType","FrameRate","ImageWidth","ImageHeight","Compression"
"1979",1979,1979,"Rev3_20211121/Aune004/IMG_0015.AVI","2021:11:23 14:17:38+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"1980",1980,1980,"Rev3_20211121/Aune004/IMG_0016.AVI","2021:11:23 14:17:52+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"1981",1981,1981,"Rev3_20211121/Aune004/IMG_0017.AVI","2021:11:23 14:19:30+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"1982",1982,1982,"Rev3_20211121/Aune004/IMG_0018.AVI","2021:11:23 14:20:04+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"1983",1983,1983,"Rev3_20211121/Aune004/IMG_0019.AVI","2021:11:23 14:20:26+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"1984",1984,1984,"Rev3_20211121/Aune004/IMG_0020.AVI","2021:11:23 14:21:32+01:00","24.066426","AVI","30.000300003",1296,720,"MJPG"
"1985",1985,1985,"Rev3_20211121/Aune004/IMG_0021.AVI","2021:11:23 14:21:48+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"1986",1986,1986,"Rev3_20211121/Aune004/IMG_0022.AVI","2021:11:23 14:24:30+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"1987",1987,1987,"Rev3_20211121/Aune004/IMG_0023.AVI","2021:11:23 14:25:16+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"1988",1988,1988,"Rev3_20211121/Aune004/IMG_0024.AVI","2021:11:23 14:26:46+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"1989",1989,1989,"Rev3_20211121/Aune004/IMG_0025.AVI","2021:11:23 14:26:58+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"1990",1990,1990,"Rev3_20211121/Aune004/IMG_0026.AVI","2021:11:23 14:27:16+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"1991",1991,1991,"Rev3_20211121/Aune004/IMG_0027.AVI","2021:11:23 14:29:18+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"1992",1992,1992,"Rev3_20211121/Aune004/IMG_0028.AVI","2021:11:23 14:29:52+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"1993",1993,1993,"Rev3_20211121/Aune004/IMG_0029.AVI","2021:11:23 14:31:40+01:00","27.233061","AVI","30.000300003",1296,720,"MJPG"
"1994",1994,1994,"Rev3_20211121/Aune004/IMG_0030.AVI","2021:11:23 14:32:20+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"1995",1995,1995,"Rev3_20211121/Aune004/IMG_0031.AVI","2021:11:23 14:32:34+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"1996",1996,1996,"Rev3_20211121/Aune004/IMG_0032.AVI","2021:11:23 14:34:06+01:00","26.199738","AVI","30.000300003",1296,720,"MJPG"
"1997",1997,1997,"Rev3_20211121/Aune004/IMG_0033.AVI","2021:11:23 14:34:50+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"1998",1998,1998,"Rev3_20211121/Aune004/IMG_0034.AVI","2021:11:23 14:35:08+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"1999",1999,1999,"Rev3_20211121/Aune004/IMG_0035.AVI","2021:11:23 14:35:20+01:00","10.466562","AVI","30.000300003",1296,720,"MJPG"
"2000",2000,2000,"Rev3_20211121/Aune004/IMG_0036.AVI","2021:11:23 14:37:26+01:00","31.533018","AVI","30.000300003",1296,720,"MJPG"
"2001",2001,2001,"Rev3_20211121/Aune004/IMG_0037.AVI","2021:11:23 14:37:56+01:00","25.233081","AVI","30.000300003",1296,720,"MJPG"
"2002",2002,2002,"Rev3_20211121/Aune004/IMG_0038.AVI","2021:11:23 14:38:40+01:00","24.133092","AVI","30.000300003",1296,720,"MJPG"
"2003",2003,2003,"Rev3_20211121/Aune004/IMG_0039.AVI","2021:11:23 14:43:18+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"2004",2004,2004,"Rev3_20211121/Aune004/IMG_0040.AVI","2021:11:23 14:43:32+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2005",2005,2005,"Rev3_20211121/Aune004/IMG_0041.AVI","2021:11:23 14:45:30+01:00","38.866278","AVI","30.000300003",1296,720,"MJPG"
"2006",2006,2006,"Rev3_20211121/Aune004/IMG_0042.AVI","2021:11:23 14:46:30+01:00","29.433039","AVI","30.000300003",1296,720,"MJPG"
"2007",2007,2007,"Rev3_20211121/Aune004/IMG_0043.AVI","2021:11:23 14:47:30+01:00","21.033123","AVI","30.000300003",1296,720,"MJPG"
"2008",2008,2008,"Rev3_20211121/Aune004/IMG_0044.AVI","2021:11:23 14:47:42+01:00","10.433229","AVI","30.000300003",1296,720,"MJPG"
"2009",2009,2009,"Rev3_20211121/Aune004/IMG_0045.AVI","2021:11:23 14:48:30+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"2010",2010,2010,"Rev3_20211121/Aune004/IMG_0046.AVI","2021:11:23 14:49:10+01:00","18.933144","AVI","30.000300003",1296,720,"MJPG"
"2011",2011,2011,"Rev3_20211121/Aune004/IMG_0047.AVI","2021:11:23 14:49:44+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"2012",2012,2012,"Rev3_20211121/Aune004/IMG_0048.AVI","2021:11:23 14:50:10+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"2013",2013,2013,"Rev3_20211121/Aune004/IMG_0049.AVI","2021:11:23 14:51:10+01:00","49.399506","AVI","30.000300003",1296,720,"MJPG"
"2014",2014,2014,"Rev3_20211121/Aune004/IMG_0050.AVI","2021:11:23 14:51:34+01:00","16.733166","AVI","30.000300003",1296,720,"MJPG"
"2015",2015,2015,"Rev3_20211121/Aune004/IMG_0051.AVI","2021:11:23 14:52:06+01:00","27.33306","AVI","30.000300003",1296,720,"MJPG"
"2016",2016,2016,"Rev3_20211121/Aune004/IMG_0052.AVI","2021:11:23 14:52:48+01:00","18.899811","AVI","30.000300003",1296,720,"MJPG"
"2017",2017,2017,"Rev3_20211121/Aune004/IMG_0053.AVI","2021:11:23 14:53:04+01:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"2018",2018,2018,"Rev3_20211121/Aune004/IMG_0054.AVI","2021:11:23 14:53:20+01:00","10.466562","AVI","30.000300003",1296,720,"MJPG"
"2019",2019,2019,"Rev3_20211121/Aune004/IMG_0055.AVI","2021:11:23 14:53:50+01:00","10.466562","AVI","30.000300003",1296,720,"MJPG"
"2020",2020,2020,"Rev3_20211121/Aune004/IMG_0056.AVI","2021:11:23 14:54:14+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2021",2021,2021,"Rev3_20211121/Aune004/IMG_0057.AVI","2021:11:23 14:54:34+01:00","18.866478","AVI","30.000300003",1296,720,"MJPG"
"2022",2022,2022,"Rev3_20211121/Aune004/IMG_0058.AVI","2021:11:23 14:56:34+01:00","16.833165","AVI","30.000300003",1296,720,"MJPG"
"2023",2023,2023,"Rev3_20211121/Aune004/IMG_0059.AVI","2021:11:23 14:57:12+01:00","24.166425","AVI","30.000300003",1296,720,"MJPG"
"2024",2024,2024,"Rev3_20211121/Aune004/IMG_0060.AVI","2021:11:23 14:57:36+01:00","19.933134","AVI","30.000300003",1296,720,"MJPG"
"2025",2025,2025,"Rev3_20211121/Aune004/IMG_0061.AVI","2021:11:23 14:58:02+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"2026",2026,2026,"Rev3_20211121/Aune004/IMG_0062.AVI","2021:11:23 15:02:36+01:00","26.199738","AVI","30.000300003",1296,720,"MJPG"
"2027",2027,2027,"Rev3_20211121/Aune004/IMG_0063.AVI","2021:11:23 15:03:12+01:00","19.933134","AVI","30.000300003",1296,720,"MJPG"
"2028",2028,2028,"Rev3_20211121/Aune004/IMG_0064.AVI","2021:11:23 15:04:08+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"2029",2029,2029,"Rev3_20211121/Aune004/IMG_0065.AVI","2021:11:23 15:04:28+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"2030",2030,2030,"Rev3_20211121/Aune004/IMG_0066.AVI","2021:11:23 15:04:42+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2031",2031,2031,"Rev3_20211121/Aune004/IMG_0067.AVI","2021:11:23 15:05:12+01:00","27.266394","AVI","30.000300003",1296,720,"MJPG"
"2032",2032,2032,"Rev3_20211121/Aune004/IMG_0068.AVI","2021:11:23 15:05:50+01:00","18.933144","AVI","30.000300003",1296,720,"MJPG"
"2033",2033,2033,"Rev3_20211121/Aune004/IMG_0069.AVI","2021:11:23 15:06:24+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"2034",2034,2034,"Rev3_20211121/Aune004/IMG_0070.AVI","2021:11:23 15:07:02+01:00","17.866488","AVI","30.000300003",1296,720,"MJPG"
"2035",2035,2035,"Rev3_20211121/Aune004/IMG_0071.AVI","2021:11:23 15:07:52+01:00","35.732976","AVI","30.000300003",1296,720,"MJPG"
"2036",2036,2036,"Rev3_20211121/Aune004/IMG_0072.AVI","2021:11:23 15:08:28+01:00","24.133092","AVI","30.000300003",1296,720,"MJPG"
"2037",2037,2037,"Rev3_20211121/Aune004/IMG_0073.AVI","2021:11:23 15:09:50+01:00","24.166425","AVI","30.000300003",1296,720,"MJPG"
"2038",2038,2038,"Rev3_20211121/Aune004/IMG_0074.AVI","2021:11:23 15:10:10+01:00","16.766499","AVI","30.000300003",1296,720,"MJPG"
"2039",2039,2039,"Rev3_20211121/Aune004/IMG_0075.AVI","2021:11:23 15:10:44+01:00","17.766489","AVI","30.000300003",1296,720,"MJPG"
"2040",2040,2040,"Rev3_20211121/Aune004/IMG_0076.AVI","2021:11:23 15:11:10+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2041",2041,2041,"Rev3_20211121/Aune004/IMG_0077.AVI","2021:11:23 15:12:14+01:00","17.833155","AVI","30.000300003",1296,720,"MJPG"
"2042",2042,2042,"Rev3_20211121/Aune004/IMG_0078.AVI","2021:11:23 15:12:38+01:00","16.799832","AVI","30.000300003",1296,720,"MJPG"
"2043",2043,2043,"Rev3_20211121/Aune004/IMG_0079.AVI","2021:11:23 15:13:30+01:00","17.866488","AVI","30.000300003",1296,720,"MJPG"
"2044",2044,2044,"Rev3_20211121/Aune004/IMG_0080.AVI","2021:11:23 15:14:20+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2045",2045,2045,"Rev3_20211121/Aune004/IMG_0081.AVI","2021:11:23 15:14:54+01:00","27.33306","AVI","30.000300003",1296,720,"MJPG"
"2046",2046,2046,"Rev3_20211121/Aune004/IMG_0082.AVI","2021:11:23 15:15:18+01:00","10.466562","AVI","30.000300003",1296,720,"MJPG"
"2047",2047,2047,"Rev3_20211121/Aune004/IMG_0083.AVI","2021:11:23 15:15:32+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2048",2048,2048,"Rev3_20211121/Aune004/IMG_0084.AVI","2021:11:23 15:16:04+01:00","25.233081","AVI","30.000300003",1296,720,"MJPG"
"2049",2049,2049,"Rev3_20211121/Aune004/IMG_0085.AVI","2021:11:23 15:17:12+01:00","24.066426","AVI","30.000300003",1296,720,"MJPG"
"2050",2050,2050,"Rev3_20211121/Aune004/IMG_0086.AVI","2021:11:23 15:18:00+01:00","17.866488","AVI","30.000300003",1296,720,"MJPG"
"2051",2051,2051,"Rev3_20211121/Aune004/IMG_0087.AVI","2021:11:23 15:18:16+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2052",2052,2052,"Rev3_20211121/Aune004/IMG_0088.AVI","2021:11:23 15:19:42+01:00","39.799602","AVI","30.000300003",1296,720,"MJPG"
"2053",2053,2053,"Rev3_20211121/Aune004/IMG_0089.AVI","2021:11:23 15:20:18+01:00","16.733166","AVI","30.000300003",1296,720,"MJPG"
"2054",2054,2054,"Rev3_20211121/Aune004/IMG_0090.AVI","2021:11:23 15:22:02+01:00","55.66611","AVI","30.000300003",1296,720,"MJPG"
"2055",2055,2055,"Rev3_20211121/Aune004/IMG_0091.AVI","2021:11:23 15:23:06+01:00","56.732766","AVI","30.000300003",1296,720,"MJPG"
"2056",2056,2056,"Rev3_20211121/Aune004/IMG_0092.AVI","2021:11:23 15:24:10+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2057",2057,2057,"Rev3_20211121/Aune004/IMG_0093.AVI","2021:11:23 15:25:14+01:00","24.166425","AVI","30.000300003",1296,720,"MJPG"
"2058",2058,2058,"Rev3_20211121/Aune004/IMG_0094.AVI","2021:11:23 15:27:10+01:00","47.266194","AVI","30.000300003",1296,720,"MJPG"
"2059",2059,2059,"Rev3_20211121/Aune004/IMG_0095.AVI","2021:11:23 15:27:56+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"2060",2060,2060,"Rev3_20211121/Aune004/IMG_0096.AVI","2021:11:23 15:28:46+01:00","39.899601","AVI","30.000300003",1296,720,"MJPG"
"2061",2061,2061,"Rev3_20211121/Aune004/IMG_0097.AVI","2021:11:23 15:29:06+01:00","17.866488","AVI","30.000300003",1296,720,"MJPG"
"2062",2062,2062,"Rev3_20211121/Aune004/IMG_0098.AVI","2021:11:23 15:30:44+01:00","91.399086","AVI","30.000300003",1296,720,"MJPG"
"2063",2063,2063,"Rev3_20211121/Aune004/IMG_0099.AVI","2021:11:23 15:32:00+01:00","37.766289","AVI","30.000300003",1296,720,"MJPG"
"2064",2064,2064,"Rev3_20211121/Aune004/IMG_0100.AVI","2021:11:23 15:32:32+01:00","28.299717","AVI","30.000300003",1296,720,"MJPG"
"2065",2065,2065,"Rev3_20211121/Aune004/IMG_0101.AVI","2021:11:23 15:33:02+01:00","18.933144","AVI","30.000300003",1296,720,"MJPG"
"2066",2066,2066,"Rev3_20211121/Aune004/IMG_0102.AVI","2021:11:23 15:33:28+01:00","16.766499","AVI","30.000300003",1296,720,"MJPG"
"2067",2067,2067,"Rev3_20211121/Aune004/IMG_0103.AVI","2021:11:23 15:33:50+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"2068",2068,2068,"Rev3_20211121/Aune004/IMG_0104.AVI","2021:11:23 15:35:06+01:00","32.433009","AVI","30.000300003",1296,720,"MJPG"
"2069",2069,2069,"Rev3_20211121/Aune004/IMG_0105.AVI","2021:11:23 15:35:24+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2070",2070,2070,"Rev3_20211121/Aune004/IMG_0106.AVI","2021:11:23 15:35:56+01:00","18.899811","AVI","30.000300003",1296,720,"MJPG"
"2071",2071,2071,"Rev3_20211121/Aune004/IMG_0107.AVI","2021:11:23 15:36:08+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"2072",2072,2072,"Rev3_20211121/Aune004/IMG_0108.AVI","2021:11:23 15:36:32+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2073",2073,2073,"Rev3_20211121/Aune004/IMG_0109.AVI","2021:11:23 15:36:52+01:00","17.866488","AVI","30.000300003",1296,720,"MJPG"
"2074",2074,2074,"Rev3_20211121/Aune004/IMG_0110.AVI","2021:11:23 15:37:02+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2075",2075,2075,"Rev3_20211121/Aune004/IMG_0111.AVI","2021:11:23 15:37:24+01:00","17.866488","AVI","30.000300003",1296,720,"MJPG"
"2076",2076,2076,"Rev3_20211121/Aune004/IMG_0112.AVI","2021:11:23 15:38:24+01:00","50.432829","AVI","30.000300003",1296,720,"MJPG"
"2077",2077,2077,"Rev3_20211121/Aune004/IMG_0113.AVI","2021:11:23 15:39:00+01:00","16.833165","AVI","30.000300003",1296,720,"MJPG"
"2078",2078,2078,"Rev3_20211121/Aune004/IMG_0114.AVI","2021:11:23 15:39:46+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2079",2079,2079,"Rev3_20211121/Aune004/IMG_0115.AVI","2021:11:23 15:40:46+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2080",2080,2080,"Rev3_20211121/Aune004/IMG_0116.AVI","2021:11:23 15:43:50+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"2081",2081,2081,"Rev3_20211121/Aune004/IMG_0117.AVI","2021:11:23 15:44:06+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2082",2082,2082,"Rev3_20211121/Aune004/IMG_0118.AVI","2021:11:23 15:44:18+01:00","10.466562","AVI","30.000300003",1296,720,"MJPG"
"2083",2083,2083,"Rev3_20211121/Aune004/IMG_0119.AVI","2021:11:23 15:46:50+01:00","89.399106","AVI","30.000300003",1296,720,"MJPG"
"2084",2084,2084,"Rev3_20211121/Aune004/IMG_0120.AVI","2021:11:23 15:47:18+01:00","24.166425","AVI","30.000300003",1296,720,"MJPG"
"2085",2085,2085,"Rev3_20211121/Aune004/IMG_0121.AVI","2021:11:23 15:47:52+01:00","16.799832","AVI","30.000300003",1296,720,"MJPG"
"2086",2086,2086,"Rev3_20211121/Aune004/IMG_0122.AVI","2021:11:23 15:48:18+01:00","18.766479","AVI","30.000300003",1296,720,"MJPG"
"2087",2087,2087,"Rev3_20211121/Aune004/IMG_0123.AVI","2021:11:23 15:48:46+01:00","25.166415","AVI","30.000300003",1296,720,"MJPG"
"2088",2088,2088,"Rev3_20211121/Aune004/IMG_0124.AVI","2021:11:23 15:49:34+01:00","33.466332","AVI","30.000300003",1296,720,"MJPG"
"2089",2089,2089,"Rev3_20211121/Aune004/IMG_0125.AVI","2021:11:23 15:50:18+01:00","38.832945","AVI","30.000300003",1296,720,"MJPG"
"2090",2090,2090,"Rev3_20211121/Aune004/IMG_0126.AVI","2021:11:23 15:50:56+01:00","26.33307","AVI","30.000300003",1296,720,"MJPG"
"2091",2091,2091,"Rev3_20211121/Aune004/IMG_0127.AVI","2021:11:23 15:51:32+01:00","17.866488","AVI","30.000300003",1296,720,"MJPG"
"2092",2092,2092,"Rev3_20211121/Aune004/IMG_0128.AVI","2021:11:23 15:51:52+01:00","10.466562","AVI","30.000300003",1296,720,"MJPG"
"2093",2093,2093,"Rev3_20211121/Aune004/IMG_0129.AVI","2021:11:23 15:52:34+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2094",2094,2094,"Rev3_20211121/Aune004/IMG_0130.AVI","2021:11:23 15:52:46+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2095",2095,2095,"Rev3_20211121/Aune004/IMG_0131.AVI","2021:11:23 15:53:16+01:00","18.866478","AVI","30.000300003",1296,720,"MJPG"
"2096",2096,2096,"Rev3_20211121/Aune004/IMG_0132.AVI","2021:11:23 15:53:52+01:00","33.632997","AVI","30.000300003",1296,720,"MJPG"
"2097",2097,2097,"Rev3_20211121/Aune004/IMG_0133.AVI","2021:11:23 15:54:18+01:00","10.466562","AVI","30.000300003",1296,720,"MJPG"
"2098",2098,2098,"Rev3_20211121/Aune004/IMG_0134.AVI","2021:11:23 15:55:04+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2099",2099,2099,"Rev3_20211121/Aune004/IMG_0135.AVI","2021:11:23 15:55:38+01:00","29.266374","AVI","30.000300003",1296,720,"MJPG"
"2100",2100,2100,"Rev3_20211121/Aune004/IMG_0136.AVI","2021:11:23 15:55:58+01:00","10.466562","AVI","30.000300003",1296,720,"MJPG"
"2101",2101,2101,"Rev3_20211121/Aune004/IMG_0137.AVI","2021:11:23 15:56:22+01:00","16.799832","AVI","30.000300003",1296,720,"MJPG"
"2102",2102,2102,"Rev3_20211121/Aune004/IMG_0138.AVI","2021:11:23 15:56:52+01:00","25.133082","AVI","30.000300003",1296,720,"MJPG"
"2103",2103,2103,"Rev3_20211121/Aune004/IMG_0139.AVI","2021:11:23 15:58:08+01:00","17.933154","AVI","30.000300003",1296,720,"MJPG"
"2104",2104,2104,"Rev3_20211121/Aune004/IMG_0140.AVI","2021:11:23 15:58:44+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2105",2105,2105,"Rev3_20211121/Aune004/IMG_0141.AVI","2021:11:23 15:59:14+01:00","16.799832","AVI","30.000300003",1296,720,"MJPG"
"2106",2106,2106,"Rev3_20211121/Aune004/IMG_0142.AVI","2021:11:23 15:59:50+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2107",2107,2107,"Rev3_20211121/Aune004/IMG_0143.AVI","2021:11:23 16:00:30+01:00","32.566341","AVI","30.000300003",1296,720,"MJPG"
"2108",2108,2108,"Rev3_20211121/Aune004/IMG_0144.AVI","2021:11:23 16:01:30+01:00","52.566141","AVI","30.000300003",1296,720,"MJPG"
"2109",2109,2109,"Rev3_20211121/Aune004/IMG_0145.AVI","2021:11:23 16:02:06+01:00","21.033123","AVI","30.000300003",1296,720,"MJPG"
"2110",2110,2110,"Rev3_20211121/Aune004/IMG_0146.AVI","2021:11:23 16:02:44+01:00","18.966477","AVI","30.000300003",1296,720,"MJPG"
"2111",2111,2111,"Rev3_20211121/Aune004/IMG_0147.AVI","2021:11:23 16:03:40+01:00","41.932914","AVI","30.000300003",1296,720,"MJPG"
"2112",2112,2112,"Rev3_20211121/Aune004/IMG_0148.AVI","2021:11:23 16:03:56+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2113",2113,2113,"Rev3_20211121/Aune004/IMG_0149.AVI","2021:11:23 16:04:10+01:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"2114",2114,2114,"Rev3_20211121/Aune004/IMG_0150.AVI","2021:11:23 16:04:40+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2115",2115,2115,"Rev3_20211121/Aune004/IMG_0151.AVI","2021:11:23 16:05:46+01:00","20.99979","AVI","30.000300003",1296,720,"MJPG"
"2116",2116,2116,"Rev3_20211121/Aune004/IMG_0152.AVI","2021:11:23 16:07:52+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2117",2117,2117,"Rev3_20211121/Aune004/IMG_0153.AVI","2021:11:23 16:08:46+01:00","17.866488","AVI","30.000300003",1296,720,"MJPG"
"2118",2118,2118,"Rev3_20211121/Aune004/IMG_0154.AVI","2021:11:23 16:09:04+01:00","16.833165","AVI","30.000300003",1296,720,"MJPG"
"2119",2119,2119,"Rev3_20211121/Aune004/IMG_0155.AVI","2021:11:23 16:10:10+01:00","16.833165","AVI","30.000300003",1296,720,"MJPG"
"2120",2120,2120,"Rev3_20211121/Aune004/IMG_0156.AVI","2021:11:23 16:10:24+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2121",2121,2121,"Rev3_20211121/Aune004/IMG_0157.AVI","2021:11:23 16:11:12+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2122",2122,2122,"Rev3_20211121/Aune004/IMG_0158.AVI","2021:11:23 16:11:46+01:00","17.833155","AVI","30.000300003",1296,720,"MJPG"
"2123",2123,2123,"Rev3_20211121/Aune004/IMG_0159.AVI","2021:11:23 16:13:54+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2124",2124,2124,"Rev3_20211121/Aune004/IMG_0160.AVI","2021:11:23 16:15:02+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2125",2125,2125,"Rev3_20211121/Aune004/IMG_0161.AVI","2021:11:23 16:15:56+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2126",2126,2126,"Rev3_20211121/Aune004/IMG_0162.AVI","2021:11:23 16:16:42+01:00","16.766499","AVI","30.000300003",1296,720,"MJPG"
"2127",2127,2127,"Rev3_20211121/Aune004/IMG_0163.AVI","2021:11:23 16:16:58+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2128",2128,2128,"Rev3_20211121/Aune004/IMG_0164.AVI","2021:11:23 16:17:22+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2129",2129,2129,"Rev3_20211121/Aune004/IMG_0165.AVI","2021:11:23 16:18:30+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"2130",2130,2130,"Rev3_20211121/Aune004/IMG_0166.AVI","2021:11:23 16:19:36+01:00","16.799832","AVI","30.000300003",1296,720,"MJPG"
"2131",2131,2131,"Rev3_20211121/Aune004/IMG_0167.AVI","2021:11:23 16:19:52+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2132",2132,2132,"Rev3_20211121/Aune004/IMG_0168.AVI","2021:11:23 16:20:20+01:00","24.133092","AVI","30.000300003",1296,720,"MJPG"
"2133",2133,2133,"Rev3_20211121/Aune004/IMG_0169.AVI","2021:11:23 16:20:32+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2134",2134,2134,"Rev3_20211121/Aune004/IMG_0170.AVI","2021:11:23 16:21:26+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2135",2135,2135,"Rev3_20211121/Aune004/IMG_0171.AVI","2021:11:23 16:21:50+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2136",2136,2136,"Rev3_20211121/Aune004/IMG_0172.AVI","2021:11:23 16:22:08+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2137",2137,2137,"Rev3_20211121/Aune004/IMG_0173.AVI","2021:11:23 16:23:16+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2138",2138,2138,"Rev3_20211121/Aune004/IMG_0174.AVI","2021:11:23 16:24:46+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2139",2139,2139,"Rev3_20211121/Aune004/IMG_0175.AVI","2021:11:23 16:26:26+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2140",2140,2140,"Rev3_20211121/Aune004/IMG_0176.AVI","2021:11:23 16:27:20+01:00","16.933164","AVI","30.000300003",1296,720,"MJPG"
"2141",2141,2141,"Rev3_20211121/Aune004/IMG_0177.AVI","2021:11:23 16:27:42+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"2142",2142,2142,"Rev3_20211121/Aune004/IMG_0178.AVI","2021:11:23 17:16:10+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2143",2143,2143,"Rev3_20211121/Aune004/IMG_0179.AVI","2021:11:23 17:17:04+01:00","30.499695","AVI","30.000300003",1296,720,"MJPG"
"2144",2144,2144,"Rev3_20211121/Aune004/IMG_0180.AVI","2021:11:24 11:24:06+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"2145",2145,2145,"Rev3_20211121/Aune004/IMG_0181.AVI","2021:11:24 13:08:16+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"2146",2146,2146,"Rev3_20211121/Aune004/IMG_0182.AVI","2021:11:24 13:12:08+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"2147",2147,2147,"Rev3_20211121/Aune004/IMG_0183.AVI","2021:11:24 13:12:38+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"2148",2148,2148,"Rev3_20211121/Aune004/IMG_0184.AVI","2021:11:24 13:13:52+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"2149",2149,2149,"Rev3_20211121/Aune004/IMG_0185.AVI","2021:11:24 13:16:12+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2150",2150,2150,"Rev3_20211121/Aune004/IMG_0186.AVI","2021:11:24 13:21:34+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"2151",2151,2151,"Rev3_20211121/Aune004/IMG_0187.AVI","2021:11:24 13:22:42+01:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"2152",2152,2152,"Rev3_20211121/Aune004/IMG_0188.AVI","2021:11:24 13:27:02+01:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
